"","x"
"Betula_nigra",118
"Betula_papyrifera",169.615565333802
"Betula_pendula",160.140468021153
"Betula_platyphylla",150.342075700808
"Betula_populifolia",171.101321585903
"Betula_pubescens",145.868690218224
"Betula_pumila",104.22686599412
"Betula_sp",170
"Beureria_cumanensis",101.58425074784
"Beyeria_opaca",62.7451760665399
"Bidens_cernua",285.714587062539
"Bidens_connata",556.4
"Bidens_frondosa",311.967118101964
"Bidens_radiata",325.230856469677
"Bidens_tripartita",318.602118369592
"Bifora_radians",438.7
"Bistorta_bistortoides",121
"Bistorta_viviparum",123.0012300123
"Blackstonia_perfoliata",253.017062731215
"Blakea_foliacea",137
"Blechnum_spicant",109
"Blysmus_compressus",139.9
"Blysmus_rufus",100
"Boehmeria_sp",180.823495537
"Bolboschoenus_maritimus",124.2
"Bomarea_glaucescens",87.719298245614
"Bombax_ceiba",86.6551126516464
"Borago_officinalis",245.988292404334
"Boronia_ledifolia",62.7344712328382
"Bossiaea_eriocarpa",49.5994873954971
"Bossiaea_walkeri",31.5041500633861
"Boswellia_serrata",79.6178343949045
"Botrychium_lunaria",212
"Bougainvillea_spectabilis",149.03129657228
"Bouteloua_curtipendula",95
"Bowdichia_virgilioides",59.52
"Brabejum_stellatifolium",39.8
"Brachychiton_megaphyllus",102
"Brachychiton_populneus",78.3886560661166
"Brachyglottis_revoluta",30.2820825167099
"Brachylaena_neriifolia",71.1
"Brachypodium_distachyon",312.640368474706
"Brachypodium_phoenicoides",163.098670608474
"Brachypodium_pinnatum",235.539314185875
"Brachypodium_retusum",180.5
"Brachypodium_sylvaticum",423.584657686298
"Brassica_elongata",140.2
"Brassica_napus",243.566212763593
"Brassica_nigra",266.2
"Brassica_oleracea",222.878975556983
"Brassica_rapa",249.093050818151
"Bridelia_retusa",115.874855156431
"Briza_media",214.617791666181
"Bromus_arvensis",181.019335983756
"Bromus_benekenii",220.8
"Bromus_carinatus",206
"Bromus_commutatus",247.687029328057
"Bromus_erectus",168.23666989449
"Bromus_grossus",321.6
"Bromus_hordeaceus",269.439748481027
"Bromus_inermis",209.44371658025
"Bromus_japonicus",274.5
"Bromus_lanatus",116.279069767442
"Bromus_lanceolatus",256.827526059765
"Bromus_madritensis",372.19807338956
"Bromus_racemosus",288.1
"Bromus_ramosus",221.92982858382
"Bromus_secalinus",199.1
"Bromus_squarrosus",290.6
"Bromus_sterilis",315.764337112526
"Bromus_tectorum",347.7
"Brosimum_alicastrum",157.345207803223
"Broussaisia_arguta",137.09
"Bruguiera_cylindrica",87.4999999999999
"Bryonia_alba",310.009290183375
"Bryonia_cretica",292.34544744546
"Buchanania_cochinchinensis",86.4304235090752
"Buchanania_obovata",66.0529419106308
"Buddleja_davidii",140.050932354588
"Buglossoides_purpurocaerulea",370.1
"Bulnesia_arborea",109.71
"Bunias_orientalis",236.019083896236
"Bunium_bulbocastanum",177.1
"Buphthalmum_salicifolium",272.9
"Bupleurum_rigidum",107.962956610126
"Bupleurum_rotundifolium",277.650972108274
"Bupleurum_salicifolium",71.2453690510117
"Bupleurum_tenuissimum",350.9
"Bursera_simaruba",153.074917891025
"Butea_monosperma",71.4285714285714
"Butomus_umbellatus",101.447285916818
"Buxus_macowanii",55
"Buxus_sempervirens",68.8899577367144
"Cacalia_hastata",531.91489360851
"Caesalpinia_granadillo",73.93
"Cakile_maritima",165.288223386103
"Calamagrostis_anthoxanthoides",198.807157057654
"Calamagrostis_arundinacea",227.8
"Calamagrostis_canadensis",58.8235294117647
"Calamagrostis_canescens",174.440836916234
"Calamagrostis_epigeios",120.590092548223
"Calamagrostis_intermedia",50.251256281407
"Calamagrostis_lapponica",257.110516594841
"Calamagrostis_purpurea",239.6
"Calamagrostis_stricta",180
"Calamagrostis_villosa",249.1
"Calamintha_nepeta",273.430952672181
"Calamovilfa_longifolia",73
"Calandrinia_acaulis",100
"Calathea_inocephala",202.020202020202
"Calendula_arvensis",310.5
"Calla_palustris",310.690866170448
"Callionia_simplex",314
"Callitriche_hamulata",650.446538925376
"Callitriche_palustris",1058.99865911152
"Callitriche_platycarpa",933.299630343867
"Callitriche_stagnalis",166.750712142407
"Callitris_glaucophylla",42.44166
"Callitris_intratropica",45
"Calluna_vulgaris",108.942550059651
"Calodendrum_capense",221.2
"Caltha_palustris",286.836031285708
"Calystegia_pulchra",237
"Calystegia_sepium",369.588012081061
"Calystegia_silvatica",231
"Calystegia_soldanella",159.85931314753
"Calytrix_alpestris",21
"Calytrix_flavescens",41.8597566615752
"Camelina_microcarpa",199.9
"Camellia_japonica",98.7953973390867
"Camissonia_brevipes",135
"Camissonia_claviformis",130
"Campanula_barbata",190.114068420532
"Campanula_cervicaria",201.3
"Campanula_glomerata",248.0439383368
"Campanula_latifolia",551.708052928834
"Campanula_patula",321.7
"Campanula_persicifolia",287.64143672709
"Campanula_rapunculoides",472.160161675056
"Campanula_rapunculus",408.342650233845
"Campanula_rotundifolia",232.689030276452
"Campanula_sibirica",136.178343350571
"Campanula_trachelium",390
"Campomanesia_aromatica",67.11
"Cannabis_sativa",279.515580961062
"Capparis_aristiguetae",69
"Capparis_baducca",178.398217636023
"Capparis_flexuosa",113
"Capparis_linearis",20.63
"Capparis_odoratissima",36.26
"Capparis_pachaca",44.56
"Capparis_spinosa",128.883109156513
"Capparis_verrucosa",89
"Capsella_bursa-pastoris",304.410348960339
"Capsicum_annuum",147.2
"Caragana_arborescens",235.3
"Caraipa_heterocarpa",67.8
"Cardamine_amara",422.360904190517
"Cardamine_bulbifera",414.863772821875
"Cardamine_flexuosa",393.578454694868
"Cardamine_heptaphylla",387
"Cardamine_hirsuta",274.223844070565
"Cardamine_impatiens",338
"Cardamine_parviflora",346.079615117678
"Cardamine_pratensis",200.267813909948
"Cardaminopsis_arenosa",275.850237048394
"Cardaminopsis_halleri",380.215596734274
"Cardaminopsis_petraea",315.9
"Cardaria_draba",201.698956248231
"Carduus_acanthoides",181.411135270137
"Carduus_crispus",235.312558100922
"Carduus_defloratus",150.4
"Carduus_nutans",169.461865417406
"Carex_acuta",135.680346193021
"Carex_acutiformis",159.300330265637
"Carex_alba",239.4
"Carex_appropinquata",154.699709114142
"Carex_aquatilis",116.138837866955
"Carex_arenaria",123.563643594209
"Carex_atrata",204.3
"Carex_atrofusca",216.5
"Carex_bigelowii",178.362996085326
"Carex_binervis",106
"Carex_brizoides",263.257592483104
"Carex_buxbaumii",114.1
"Carex_capillaris",132.3
"Carex_capitata",133.170554480796
"Carex_caryophyllea",204.289624109839
"Carex_cespitosa",172.829395647847
"Carex_chordorrhiza",218.4
"Carex_curta",253.881295032167
"Carex_curvula",88
"Carex_davalliana",110.2
"Carex_demissa",168.529380320288
"Carex_diandra",139
"Carex_digitata",302.525370836894
"Carex_dimorphotheca",193.050193050193
"Carex_dioica",125.785628597134
"Carex_distans",199.955069953227
"Carex_disticha",145.4
"Carex_divulsa",278.365048093327
"Carex_echinata",150.266193992282
"Carex_elata",139.6
"Carex_elongata",403.5
"Carex_extensa",90.9
"Carex_flacca",151.105969224174
"Carex_flava",214.2
"Carex_frigida",279
"Carex_globularis",188.2
"Carex_halleriana",153.616405373905
"Carex_hirta",179.895770453373
"Carex_hostiana",159.824591349391
"Carex_humilis",182.5
"Carex_kauaiensis",66.82
"Carex_laevigata",186.587780950415
"Carex_lasiocarpa",108.967912116046
"Carex_lepidocarpa",164.328938413172
"Carex_ligerica",165
"Carex_limosa",243.721152139079
"Carex_magellanica",258.5
"Carex_melanantha",166.112956810631
"Carex_montana",189.956642326806
"Carex_muricata",169.043393033156
"Carex_nigra",176.209983400779
"Carex_norvegica",127.6
"Carex_orbicularis",121.802679658953
"Carex_ornithopoda",305.8
"Carex_otrubae",183
"Carex_ovalis",237.564105125145
"Carex_pallescens",295.562920543156
"Carex_panicea",203.069021433682
"Carex_paniculata",158.669281325786
"Carex_pauciflora",187.473064731977
"Carex_pendula",128.840987267251
