"taxa","rank","trait","size","age","dic.bm","dic.ou","dic.eb","dicw.bm","dicw.ou","dicw.eb","m.sig.bayes.bm","c.var.bayes.bm","s.var.bayes.bm","s.asr.bayes.bm","s.hgt.bayes.bm","d.cdf.bayes.bm","mv.bayes.bm","mean.diag.bm","m.sig.bayes.ou","c.var.bayes.ou","s.var.bayes.ou","s.asr.bayes.ou","s.hgt.bayes.ou","d.cdf.bayes.ou","mv.bayes.ou","mean.diag.ou","m.sig.bayes.eb","c.var.bayes.eb","s.var.bayes.eb","s.asr.bayes.eb","s.hgt.bayes.eb","d.cdf.bayes.eb","mv.bayes.eb","mean.diag.eb"
"Ericales","order","sla",97,92.447878,12.3974740902467,47.8040263103657,14.5833829042993,0.748937635866155,0.0000000153465418922325,0.251062348787303,0.358,0.022,0.094,0.012,0.036,0.66,22.5994086970842,821,0.98,0,0,0.452,0.656,0.202,89.6634626390397,510,0.296,0.006,0.048,0.01,0.01,0.678,26.7662608590471,852
"Dipsacales","order","sla",36,91.355928,-3.04477922907154,-4.81853153535019,-13.3689521516781,0.00561937426109479,0.0136412251587421,0.980739400580163,0.394,0.768,0.154,0.496,0.154,0.438,5.58820307817778,803,0.908,0.652,0.008,0.746,0.178,0.132,18.0507968422858,454,0.336,0.596,0.058,0.348,0.068,0.31,8.45224331073119,832
"Asterales","order","sla",217,83.663672,38.8670042856244,-36.3280080240731,41.1761162389672,0.000000000000000046947291691768,1,0.0000000000000000147976671355977,0.006,0,0,0,0,0.466,352.71056431922,997,0.978,0,0,0,0.544,0.886,55.9916450326815,489,0.012,0,0,0,0,0.416,352.277140441203,994
"Gentianales","order","sla",66,58.804913,-8.42170026283946,-6.09197907316172,-17.1810266780442,0.0123269427839322,0.00384558886545821,0.98382746835061,0.016,0.16,0.106,0.064,0.002,0.42,27.1033446413111,992,0.954,0.018,0.002,0.584,0.03,0.248,27.3796427979551,523,0.016,0.104,0.056,0.04,0,0.39,36.1498489237886,992
"Juncaceae","family","sla",29,32.557838,2.90823037324101,8.40595088745127,2.8600541886085,0.478839755633254,0.0306461102274624,0.490514134139284,0.924,0.722,0.37,0.256,0.506,0.726,3.55214197069147,462,0.86,0.036,0.024,0.336,0.448,0.61,12.7605239085245,430,0.958,0.912,0.136,0.218,0.176,0.762,4.68464706588025,479
"Salicaceae","family","sla",37,78.474372,-73.8979929055502,-74.5431793001945,-71.3796470618198,0.375291936267554,0.518166913471553,0.106541150260893,0.076,0.272,0.676,0.284,0.418,0.74,8.23551951184586,38,0.074,0.214,0.738,0.26,0.784,0.782,6.63915404834811,37,0.096,0.192,0.844,0.45,0.794,0.714,7.89352533010453,48
"Fagaceae","family","sla",47,40.409993,-46.9872105727326,-48.5377261576638,-43.8743267579971,0.295679806251537,0.641965732215944,0.0623544615325192,0.308,0.474,0.294,0.736,0.306,0.982,5.76307796711368,846,0.794,0.578,0.354,0.36,0.808,0.832,4.0072231763001,603,0.016,0.622,0.178,0.366,0.418,0.796,30.676411776649,992
"Betulaceae","family","sla",27,27.279622,-40.8079151800985,-40.6689046750729,-38.1281876367701,0.45563554698663,0.425042004592272,0.119322448421098,0.762,0.586,0.882,0.946,0.89,0.932,2.52297427066458,381,0.728,0.606,0.456,0.864,0.306,0.896,10.0361193034318,364,0.724,0.856,0.214,0.72,0.254,0.954,1.60308313320265,638
"Rosaceae","family","sla",96,82.294049,-37.3382476832638,-53.0135484835912,-34.842281236912,0.000394394788939432,0.999492381094507,0.000113224116553471,0.324,0.184,0.01,0,0,0.892,46.641034633039,838,0.938,0.306,0.082,0.048,0.126,0.464,13.0268169265185,469,0.256,0.146,0.012,0,0,0.966,55.4451329769598,872
"Fabaceae","family","sla",128,69.14253,-96.6368277346781,-84.0673879504892,-94.2983004243826,0.761927900301495,0.00142067489956795,0.236651424798937,0.154,0.03,0.012,0.02,0.038,0.3,24.9061349013359,923,0.836,0.002,0,0.024,0.806,0.194,34.2552410214647,582,0.102,0.026,0.008,0.036,0.02,0.338,25.8364798493781,949
"Amaranthaceae","family","sla",33,38.449257,13.1798680877158,-7.33009485021531,15.5598382742668,0.0000351801922846347,0.999954117085607,0.000010702722108282,0.496,0,0.014,0,0.016,0.108,138.671380204765,752,0.86,0.014,0.436,0.004,0.298,0.084,26.5903122646454,430,0.398,0,0.004,0,0.008,0.084,162.582378215415,801
"Primulaceae","family","sla",27,54.039848,4.93623138361076,1.39909550319729,-1.02699583557013,0.0376193529866512,0.22054164985435,0.741838997158998,0.988,0.384,0.876,0.18,0.358,0.154,9.20037137791746,494,0.896,0.322,0.788,0.74,0.11,0.054,5.72244125028639,448,0.902,0.374,0.308,0.148,0.148,0.252,10.4595479919417,549
"Asteraceae","family","sla",199,45.743702,28.731289571425,-38.0650017874471,31.1297433904278,0.00000000000000312874108842786,0.999999999999996,0.000000000000000943087516650363,0.03,0,0,0,0,0.382,305.516950840735,985,0.996,0.002,0,0,0.566,0.994,46.8278654175188,502,0.014,0,0,0,0,0.4,317.019524457564,993
"Boraginaceae","family","sla",27,55.795211,-8.72118568115661,-4.84601555815815,-10.6117694766367,0.268989596843579,0.0387483294503302,0.692262073706091,0.892,0.35,0.724,0.038,0.888,0.33,10.5136969773092,554,0.918,0.048,0.31,0.02,0.742,0.336,14.1551333693779,459,0.73,0.188,0.35,0.038,0.22,0.536,11.8248903307803,635
