"","taxa","rank","trait","size","age","aic.bm","aicw.bm","m.pic.ml.bm","v.pic.ml.bm","s.var.ml.bm","s.anc.ml.bm","s.hgt.ml.bm","d.ks.ml.bm","mv.ml.bm","mean.diag.bm","aic.ou","aicw.ou","m.pic.ml.ou","v.pic.ml.ou","s.var.ml.ou","s.anc.ml.ou","s.hgt.ml.ou","d.ks.ml.ou","mv.ml.ou","mean.diag.ou","aic.eb","aicw.eb","m.pic.ml.eb","v.pic.ml.eb","s.var.ml.eb","s.anc.ml.eb","s.hgt.ml.eb","d.ks.ml.eb","mv.ml.eb","mean.diag.eb"
"out.ml86","Cucurbitales","order","seedmass",90,73.38489,150.811924358585,0.533445493129229,0.001998001998002,0.015984015984016,0.1998001998002,0.051948051948052,0.301698301698302,0.973026973026973,18.7204467741874,1,152.171450374693,0.270316606588112,0.003996003996004,0.00999000999000999,0.0719280719280719,0.107892107892108,0.113886113886114,0.543456543456543,19.4120385362425,2,152.811982752417,0.19623790028266,0.001998001998002,0.023976023976024,0.203796203796204,0.045954045954046,0.285714285714286,0.911088911088911,19.2067622564627,1
"out.ml87","Fagales","order","seedmass",207,82.105493,301.858306015094,0.369512134687232,0,0,0.641358641358641,0.211788211788212,0.353646353646354,0.047952047952048,62.0648552942226,0,301.275349703276,0.494556665789626,0,0,0.579420579420579,0.317682317682318,0.13986013986014,0.0599400599400599,79.3503826456677,0,303.858375432709,0.135931199523142,0,0,0.603396603396603,0.15984015984016,0.341658341658342,0.0819180819180819,67.7004597438454,0
"out.ml88","Rosales","order","seedmass",505,89.277082,995.1828875789,1.2609323010719e-06,0,0,0.031968031968032,0,0.313686313686314,0,212.902365231755,0,968.01557265019,0.999998275234332,0,0,0.00999000999000999,0,0.185814185814186,0,220.045947749624,0,997.183050145924,4.63833366736068e-07,0,0,0.00999000999000999,0,0.323676323676324,0,206.38480093696,0
"out.ml89","Fabales","order","seedmass",1310,72.048792,2203.47941812592,7.21441437691243e-24,0,0,0,0,0.003996003996004,0,525.285933943768,0,2096.90749570519,1,0,0,0,0,0.031968031968032,0,518.875039394528,0,2205.47942543425,2.65402503110349e-24,0,0,0,0,0.015984015984016,0,506.137350286118,0
"out.ml90","Santalales","order","seedmass",33,64.840476,81.0295517610902,0.123217243371099,0.22977022977023,0.897102897102897,0.353646353646354,0.14985014985015,0.461538461538462,0.969030969030969,4.28341338494829,115,77.2110976698121,0.831454061508903,0.42957042957043,0.44955044955045,0.949050949050949,0.24975024975025,0.343656343656344,0.32967032967033,5.34989076928846,215,83.0295692119487,0.045328695119998,0.20979020979021,0.891108891108891,0.31968031968032,0.161838161838162,0.475524475524476,0.971028971028971,3.92553492296517,105
"out.ml91","Caryophyllales","order","seedmass",588,89.460939,1419.35930974655,1.53682093607265e-21,0,0,0.003996003996004,0,0.00799200799200799,0.00999000999000999,218.709932654623,0,1323.51016775188,1,0,0,0.001998001998002,0.027972027972028,0.27972027972028,0.015984015984016,218.420990275782,0,1421.35935931067,5.65350816413e-22,0,0,0,0.001998001998002,0.003996003996004,0.017982017982018,204.667689162538,0
"out.ml92","Cornales","order","seedmass",64,97.740469,124.416456391955,0.493911673629086,0.04995004995005,0.003996003996004,0.0679320679320679,0.191808191808192,0.00599400599400599,0.495504495504495,21.7003825772643,25,126.416442976275,0.18170116930101,0.045954045954046,0.011988011988012,0.0559440559440559,0.195804195804196,0.00799200799200799,0.383616383616384,21.2321542486905,23,125.257294334393,0.324387157069904,0.017982017982018,0.033966033966034,0.0979020979020979,0.105894105894106,0.0579420579420579,0.509490509490509,16.5321026572093,9
"out.ml93","Ericales","order","seedmass",459,92.447878,1005.31429619425,0.00262465578943674,0,0,0.00999000999000999,0.671328671328671,0.751248751248751,0.001998001998002,124.135144226669,0,993.435878482104,0.996409796948354,0,0,0.003996003996004,0.561438561438561,0.27972027972028,0.003996003996004,149.182072951739,0,1007.31431616806,0.000965547262209312,0,0,0.017982017982018,0.623376623376623,0.715284715284715,0,125.907141102488,0
"out.ml94","Dipsacales","order","seedmass",95,91.355927,185.433339841652,0.00669146175860585,0,0,0.181818181818182,0.213786213786214,0.709290709290709,0.185814185814186,52.4037958468705,0,175.437884124617,0.990847074243436,0.001998001998002,0,0.003996003996004,0.493506493506494,0.531468531468531,0.0819180819180819,55.5656719987006,1,187.433491952184,0.00246146399795774,0,0,0.227772227772228,0.251748251748252,0.705294705294705,0.193806193806194,44.8148052352312,0
"out.ml95","Asterales","order","seedmass",1156,83.6636720000001,2276.85045767211,4.06673040417696e-44,0,0,0,0.285714285714286,0,0,392.094556491408,0,2077.02864816085,1,0,0,0,0.4995004995005,0.443556443556444,0,409.727023220582,0,2278.85051146688,1.49602626874317e-44,0,0,0,0.25974025974026,0,0,377.368719005273,0
"out.ml96","Gentianales","order","seedmass",401,58.804912,894.958945220339,2.19116972820903e-07,0,0,0.043956043956044,0.571428571428571,0.191808191808192,0.00599400599400599,91.4400202316193,0,864.291625565284,0.999999700275242,0,0,0.345654345654346,0.833166833166833,0.123876123876124,0.0579420579420579,83.7416229616779,0,896.958966179571,8.06077847694669e-08,0,0,0.0579420579420579,0.559440559440559,0.195804195804196,0.031968031968032,95.9839616088775,0
"out.ml97","Solanales","order","seedmass",263,66.196122,548.157878916588,4.19413862825241e-13,0,0,0,0.00999000999000999,0.003996003996004,0,209.347373154221,0,491.158042470504,0.999999999999426,0,0,0,0.283716283716284,0.683316683316683,0,208.745435981347,0,550.157878747361,1.54293750531018e-13,0,0,0,0.00799200799200799,0.001998001998002,0,211.342560090625,0
"out.ml98","Lamiales","order","seedmass",803,61.39451,1337.83122333425,0.0446096913127742,0,0,0.715284715284715,0.0619380619380619,0.0599400599400599,0.0759240759240759,133.883883390993,0,1331.73753553827,0.938980795964703,0,0,0.38961038961039,0.107892107892108,0,0.045954045954046,169.72193055045,0,1339.83140317166,0.0164095127225233,0,0,0.739260739260739,0.0619380619380619,0.0679320679320679,0.0859140859140859,148.259828601048,0
"out.ml99","random","timeslice","seedmass",11086,234.540719,23382.476288063,9.58778784474425e-220,0,0,0,0,0,0,3579.74652346106,0,22373.8598275239,1,0,0,0,0,0.959040959040959,0,3942.39252758013,0,23384.4781647494,3.5238419093415e-220,0,0,0,0,0,0,3720.75424029969,0
"out.ml100","random","timeslice","seedmass",11048,188.283244,23269.9639570956,2.22508769701254e-214,0,0,0,0,0,0,3665.41638693086,0,22286.0571299526,1,0,0,0,0,0.973026973026973,0,3931.99583576144,0,23271.9826534672,8.10947585362395e-215,0,0,0,0,0,0,3903.33445687748,0
"out.ml101","random","timeslice","seedmass",33,96.478688,62.1569155804485,0.00131426825319194,0.045954045954046,0.031968031968032,0.561438561438561,0.23976023976024,0.247752247752248,0.361638361638362,12.680392212648,23,48.8915638523203,0.998202252266335,0.15984015984016,0.0719280719280719,0.999000999000999,0.891108891108891,0.957042957042957,0.811188811188811,5.56152087735087,80,64.1569684881387,0.000483479480473175,0.04995004995005,0.01998001998002,0.607392607392607,0.257742257742258,0.211788211788212,0.465534465534466,13.064574276532,25
"out.ml102","random","timeslice","seedmass",23,140.998137,51.2426906010158,0.532890984649569,0.255744255744256,0.721278721278721,0.581418581418581,0.951048951048951,0.573426573426573,0.211788211788212,3.36070390106908,128,52.5945735957415,0.271069534887893,0.297702297702298,0.629370629370629,0.41958041958042,0.889110889110889,0.2997002997003,0.247752247752248,3.36016163161491,149,53.2426922045253,0.196039480462538,0.257742257742258,0.749250749250749,0.511488511488511,0.957042957042957,0.529470529470529,0.17982017982018,3.26919957516885,129
"out.ml103","random","timeslice","seedmass",1786,137.533978,3662.53684750593,7.54531092526805e-39,0,0,0,0.00599400599400599,0,0,797.734936276355,0,3486.97706285403,1,0,0,0,0.679320679320679,0,0,943.723301651938,0,3664.53693570982,2.77564235272564e-39,0,0,0,0.011988011988012,0,0,778.114572734119,0
"out.ml104","random","timeslice","seedmass",33,122.157858,90.3015428108427,0.0213828352039289,0.281718281718282,0.415584415584416,0.043956043956044,0.847152847152847,0.117882117882118,0.00799200799200799,11.0135103978701,141,82.6705761149549,0.970752801818288,0.501498501498502,0.823176823176823,0.0779220779220779,0.979020979020979,0.601398601398601,0.37962037962038,5.65382059397535,251,92.3020367473125,0.00786436297778259,0.273726273726274,0.457542457542458,0.0639360639360639,0.765234765234765,0.135864135864136,0.015984015984016,9.21619690951469,137
"out.ml105","random","timeslice","seedmass",144,137.914322,370.331713705093,9.35444124686825e-05,0,0,0.045954045954046,0.00799200799200799,0.115884115884116,0.403596403596404,45.9288200564157,0,351.777821166349,0.999872042777977,0.00999000999000999,0,0.033966033966034,0.15984015984016,0.959040959040959,0.165834165834166,45.1539325020847,5,372.331728619777,3.44128095546485e-05,0.003996003996004,0.001998001998002,0.0539460539460539,0.003996003996004,0.11988011988012,0.609390609390609,45.1595164095582,2
"out.ml106","random","timeslice","seedmass",9028,136.900468,18947.4244381754,7.59211421564326e-174,0,0,0,0,0,0,2972.73885901755,0,18150.1790460243,1,0,0,0,0,0.041958041958042,0,2869.84382600914,0,18949.4256820032,2.79124628024095e-174,0,0,0,0,0,0,3024.28454711289,0
"out.ml107","random","timeslice","seedmass",70,80.587887,33.906924226095,0.53701659629695,0,0,0.687312687312687,0.273726273726274,0.101898101898102,0.595404595404595,38.4627495348047,0,35.906921961041,0.197557589084692,0,0,0.761238761238761,0.313686313686314,0.101898101898102,0.615384615384615,40.7952535257085,0,35.3163114573108,0.265425814618358,0,0,0.971028971028971,0.2997002997003,0.191808191808192,0.647352647352647,38.3371925061773,0
"out.ml108","random","timeslice","seedmass",112,54.836678,165.836980373592,0.0164262359363238,0,0,0.43956043956044,0.00999000999000999,0.28971028971029,0.593406593406593,41.9076772663586,0,157.664680121489,0.9775309315188,0,0,0.841158841158841,0.0999000999000999,0.579420579420579,0.277722277722278,43.6523073229681,0,167.8369942584,0.00604283254487633,0,0,0.421578421578422,0.00599400599400599,0.32967032967033,0.437562437562438,43.6473032843594,0
"out.ml109","random","timeslice","seedmass",204,78.292852,232.035413516663,0.446112930409925,0,0.02997002997003,0.661338661338661,0.365634365634366,0.221778221778222,0.387612387612388,34.0320602122839,0,232.305176702541,0.389822120667877,0,0.00999000999000999,0.467532467532468,0.371628371628372,0.0679320679320679,0.377622377622378,39.2666225862025,0,234.036033012117,0.164064948922198,0,0.025974025974026,0.691308691308691,0.40959040959041,0.211788211788212,0.42957042957043,33.3621232931039,0
"out.ml110","random","timeslice","seedmass",23,92.173209,54.2450580833104,0.000291486065037547,0.171828171828172,0.003996003996004,0.143856143856144,0.00999000999000999,0.107892107892108,0.961038961038961,26.0311613043881,86,37.9648189373165,0.999601294853708,0.287712287712288,0.0899100899100899,0.947052947052947,0.445554445554446,0.663336663336663,0.24975024975025,6.17871433348164,144,56.245294024798,0.00010721908125439,0.171828171828172,0.003996003996004,0.167832167832168,0.00799200799200799,0.121878121878122,0.841158841158841,28.7675603765994,86
"out.ml111","random","timeslice","seedmass",21,78.827623,15.6198754981817,0.497375652977057,0.0959040959040959,0.003996003996004,0.243756243756244,0.673326673326673,0.0839160839160839,0.00799200799200799,27.4171652195521,48,17.621624246523,0.182814359211843,0.0979020979020979,0.011988011988012,0.287712287712288,0.661338661338661,0.0839160839160839,0.001998001998002,28.7886544606436,49,16.5031125986843,0.3198099878111,0.0659340659340659,0.013986013986014,0.745254745254745,0.677322677322677,0.345654345654346,0.001998001998002,22.1429849184725,33
"out.ml112","random","timeslice","seedmass",31,65.000546,157.221359739001,5.96619980887316e-14,0.0719280719280719,0,0.00999000999000999,0,0.0659340659340659,0.117882117882118,173.203622415584,36,96.3211974887568,0.999999999999918,0.753246753246753,0.0559440559440559,0.0619380619380619,0.337662337662338,0.031968031968032,0.473526473526474,15.2051783676422,623,159.22135510613,2.19484733582225e-14,0.0999000999000999,0,0.00999000999000999,0,0.041958041958042,0.0999000999000999,180.055619548261,50
"out.ml113","random","timeslice","seedmass",1199,90.169528,2064.04478577042,5.79754722610265e-35,0,0,0,0.00799200799200799,0,0,357.710157092845,0,1906.37869913295,1,0,0,0,0.17982017982018,0.629370629370629,0,370.684785824614,0,2066.04480564709,2.13277723733815e-35,0,0,0,0,0,0.001998001998002,367.206286204606,0
"out.ml114","random","timeslice","seedmass",23,27.032269,55.9774033008355,0.386558936571471,0.473526473526474,0.613386613386613,0.667332667332667,0.417582417582418,0.677322677322677,0.0839160839160839,3.98267065648168,237,55.5812606789555,0.471234409646878,0.543456543456543,0.887112887112887,0.705294705294705,0.527472527472527,0.435564435564436,0.317682317682318,2.93994130820816,272,57.9774093734548,0.142206653781651,0.47952047952048,0.637362637362637,0.611388611388611,0.417582417582418,0.667332667332667,0.0579420579420579,4.52137930837145,240
"out.ml115","random","timeslice","seedmass",54,90.236331,164.286152332894,4.22929661807883e-07,0.135864135864136,0.001998001998002,0.0539460539460539,0.143856143856144,0.0959040959040959,0.559440559440559,22.834042320883,68,134.934033578185,0.999999421485651,0.465534465534466,0,0.001998001998002,0.295704295704296,0.183816183816184,0.36963036963037,33.6630162855237,233,166.28618370104,1.5558468742001e-07,0.13986013986014,0,0.04995004995005,0.157842157842158,0.0819180819180819,0.569430569430569,22.7624059679598,70
"out.ml116","random","timeslice","seedmass",35,92.289107,69.9356371139426,0.423029243550321,0.045954045954046,0.0999000999000999,0.885114885114885,0.791208791208791,0.743256743256743,0.729270729270729,8.05206824720801,23,69.9433730687338,0.421396136445389,0.145854145854146,0.031968031968032,0.761238761238761,0.899100899100899,0.557442557442557,0.867132867132867,10.6244877003585,73,71.9362687587772,0.15557462000429,0.03996003996004,0.0959040959040959,0.857142857142857,0.783216783216783,0.765234765234765,0.573426573426573,8.13150951900011,20
"out.ml117","random","timeslice","seedmass",36,45.497681,64.85513571448,0.000656009112964236,0.035964035964036,0.593406593406593,0.415584415584416,0.855144855144855,0.147852147852148,0.881118881118881,5.98440010931058,18,50.1982594326941,0.999102666334954,0.0919080919080919,0.217782217782218,0.401598401598402,0.715284715284715,0.797202797202797,0.335664335664336,5.9641270693609,46,66.8551996422928,0.000241324552081982,0.01998001998002,0.593406593406593,0.421578421578422,0.975024975024975,0.143856143856144,0.849150849150849,5.76977827622367,10
"out.ml118","random","timeslice","seedmass",150,92.30532,265.982867232537,0.15255164162987,0,0.0679320679320679,0.905094905094905,0,0.817182817182817,0.631368631368631,35.4268969056936,0,262.690403484611,0.791345804705655,0,0,0.37962037962038,0.001998001998002,0.175824175824176,0.351648351648352,36.8678324014368,0,267.983510914545,0.0561025536644744,0,0.03996003996004,0.881118881118881,0.001998001998002,0.757242757242757,0.777222777222777,39.0464395111858,0
"out.ml119","random","timeslice","seedmass",155,81.886174,158.435402748236,0.000858861314486399,0,0.271728271728272,0.21978021978022,0.163836163836164,0.729270729270729,0.447552447552448,27.7130194304964,0,144.31794722236,0.998825354402898,0,0.145854145854146,0.0559440559440559,0.555444555444555,0.131868131868132,0.361638361638362,28.2741056189334,0,160.436499005171,0.000315784282615601,0,0.287712287712288,0.21978021978022,0.211788211788212,0.649350649350649,0.623376623376623,27.3909040914903,0
"out.ml120","random","timeslice","seedmass",57,89.629771,68.2457700327219,0.545251871258207,0.00799200799200799,0.673326673326673,0.877122877122877,0.575424575424575,0.0679320679320679,0.815184815184815,11.6618584313943,4,70.2458373916891,0.200580198144897,0.011988011988012,0.653346653346653,0.929070929070929,0.633366633366633,0.0879120879120879,0.665334665334665,11.2739906639644,6,69.772275321445,0.254167930596896,0.001998001998002,0.885114885114885,0.837162837162837,0.637362637362637,0.215784215784216,0.817182817182817,9.57869042490035,1
"out.ml121","random","timeslice","seedmass",75,84.996371,94.4033052199352,0.496310953959555,0,0.0839160839160839,0.907092907092907,0.565434565434565,0.625374625374625,0.783216783216783,12.5876989776764,0,95.273908448626,0.32114766702938,0.001998001998002,0.03996003996004,0.943056943056943,0.565434565434565,0.373626373626374,0.673326673326673,14.5013836944035,1,96.4037567638687,0.182541379011065,0.001998001998002,0.0959040959040959,0.873126873126873,0.505494505494505,0.603396603396603,0.843156843156843,12.1582109594622,1
"out.ml122","random","timeslice","seedmass",34,67.819439,18.3828868809176,0.014127974225861,0,0.829170829170829,0.977022977022977,0.465534465534466,0.869130869130869,0.4995004995005,8.01302929806787,0,9.90271345005282,0.980677378026143,0,0.701298701298701,0.773226773226773,0.545454545454545,0.619380619380619,0.777222777222777,7.09333873045215,0,20.3839428874084,0.00519464774799584,0,0.869130869130869,0.985014985014985,0.471528471528472,0.859140859140859,0.693306693306693,7.48675211276224,0
"out.ml123","random","timeslice","seedmass",49,73.989455,56.2286066064864,0.0220492588595406,0.003996003996004,0.607392607392607,0.591408591408591,0.791208791208791,0.585414585414585,0.903096903096903,6.86896003750999,2,48.660900960739,0.969840681750321,0,0.485514485514486,0.569430569430569,0.925074925074925,0.511488511488511,0.669330669330669,6.32343046724149,0,58.2289542031667,0.00811005939013867,0.001998001998002,0.605394605394605,0.621378621378621,0.775224775224775,0.601398601398601,0.839160839160839,7.12620600043098,1
"out.ml124","random","timeslice","seedmass",499,88.200515,1380.04715386529,9.31894551564984e-19,0,0,0,0,0,0.017982017982018,254.570594186676,0,1297.01301929191,1,0,0,0,0.003996003996004,0.215784215784216,0.00999000999000999,166.436535935115,0,1382.04725139188,3.42808129998063e-19,0,0,0,0,0,0,268.153619660679,0
"out.ml125","random","timeslice","seedmass",299,77.696061,746.771451491724,2.48713951491244e-17,0,0,0,0.003996003996004,0,0,158.252010930914,0,670.305824851768,1,0,0,0,0.217782217782218,0.125874125874126,0.031968031968032,145.500954719887,0,748.771463072042,9.14962197069378e-18,0,0,0,0.00599400599400599,0,0.01998001998002,149.380629900203,0
"out.ml126","random","timeslice","seedmass",267,80.999558,574.135028953146,0.00185313848561534,0,0,0.541458541458541,0,0.693306693306693,0.431568431568432,68.2014933019021,0,561.558355886236,0.997465153043287,0,0,0.681318681318681,0.003996003996004,0.0739260739260739,0.295704295704296,61.1231047710272,0,576.13509666248,0.000681708471097448,0,0,0.605394605394605,0,0.731268731268731,0.487512487512487,62.7660989118124,0
"out.ml127","random","timeslice","seedmass",371,73.83406,710.602738854768,0.000234684225784087,0,0,0.569430569430569,0,0.751248751248751,0.0639360639360639,85.6651230180947,0,693.888841560349,0.999679031241688,0,0,0.193806193806194,0,0,0.0739260739260739,79.2437785428269,0,712.603919929871,8.62845325284395e-05,0,0,0.573426573426573,0,0.743256743256743,0.213786213786214,91.7950182021315,0
"out.ml128","random","timeslice","seedmass",33,83.605798,60.5672786765106,0.384398740384609,0.0919080919080919,0.543456543456543,0.993006993006993,0.241758241758242,0.951048951048951,0.551448551448551,3.85923591561083,46,60.1474231309231,0.474190041628666,0.183816183816184,0.605394605394605,0.919080919080919,0.507492507492508,0.26973026973027,0.497502497502497,4.54534884074843,92,62.5672953061401,0.141411217986725,0.0779220779220779,0.551448551448551,0.929070929070929,0.207792207792208,0.939060939060939,0.581418581418581,4.20800089559191,39
"out.ml129","random","timeslice","seedmass",53,67.743585,118.582177412544,0.512394578207267,0.0639360639360639,0.00799200799200799,0.757242757242757,0.203796203796204,0.671328671328671,0.341658341658342,15.5706276243896,32,119.658689315857,0.299118267043969,0.10989010989011,0.00799200799200799,0.505494505494505,0.275724275724276,0.483516483516484,0.471528471528472,16.6686990417574,55,120.582307670138,0.188487154748764,0.0539460539460539,0.021978021978022,0.735264735264735,0.163836163836164,0.737262737262737,0.387612387612388,12.846373530297,27
"out.ml130","random","timeslice","seedmass",36,88.04912,136.676883909966,0.00113850636924433,0.207792207792208,0,0.0679320679320679,0.00599400599400599,0.263736263736264,0.101898101898102,50.1650710114242,104,123.123924842443,0.998442669602083,0.601398601398601,0.00799200799200799,0.001998001998002,0.111888111888112,0.593406593406593,0.31968031968032,24.3237853744218,301,138.67692716497,0.000418824028672176,0.215784215784216,0,0.0539460539460539,0.001998001998002,0.27972027972028,0.0819180819180819,56.6471535831937,108
"out.ml131","random","timeslice","seedmass",21,17.872609,29.8912164847925,0.538461202318342,0.107892107892108,0.20979020979021,0.687312687312687,0.25974025974026,0.335664335664336,0.941058941058941,5.62368381284418,54,31.3209096828152,0.263451383285565,0.141858141858142,0.3996003996004,0.647352647352647,0.265734265734266,0.261738261738262,0.941058941058941,4.87462607009583,71,31.8912305371783,0.198087414396093,0.0959040959040959,0.193806193806194,0.693306693306693,0.261738261738262,0.34965034965035,0.985014985014985,5.55907097047719,48
"out.ml132","random","timeslice","seedmass",62,71.185022,123.470322102276,0.0375630460915304,0.141858141858142,0,0.0759240759240759,0.177822177822178,0.00599400599400599,0.16983016983017,37.1670824019177,71,125.470378127273,0.0138182853147266,0.13986013986014,0,0.0759240759240759,0.185814185814186,0,0.157842157842158,36.8480431197991,70,117.012349816269,0.948618668593743,0.017982017982018,0.04995004995005,0.107892107892108,0.113886113886114,0.0999000999000999,0.411588411588412,15.3359365733683,9
"out.ml133","random","timeslice","seedmass",47,89.031939,73.2323611371979,0.395465364473764,0.025974025974026,0.0999000999000999,0.473526473526474,0.023976023976024,0.721278721278721,0.523476523476524,15.7376135624701,13,72.9327796074845,0.459369076048044,0.0559440559440559,0.0659340659340659,0.171828171828172,0.037962037962038,0.191808191808192,0.317682317682318,16.7741022532229,28,75.236737794738,0.145165559478192,0.021978021978022,0.0799200799200799,0.503496503496504,0.01998001998002,0.723276723276723,0.545454545454545,17.1318369010875,11
"out.ml134","random","timeslice","seedmass",53,91.360472,103.894230160453,0.522470477640762,0.0979020979020979,0.013986013986014,0.855144855144855,0.577422577422577,0.507492507492508,0.913086913086913,11.2479030300966,49,105.103088107719,0.285470731295444,0.115884115884116,0.00599400599400599,0.627372627372627,0.485514485514486,0.177822177822178,0.977022977022977,14.4068472707813,58,105.895764063464,0.192058791063794,0.0699300699300699,0.00599400599400599,0.837162837162837,0.507492507492508,0.503496503496504,0.921078921078921,12.5090580595,35
"out.ml135","random","timeslice","seedmass",140,70.964635,315.401207442931,0.00245577496638705,0.003996003996004,0,0.40959040959041,0.907092907092907,0.643356643356643,0.011988011988012,57.9490883814539,2,303.38931032932,0.996641310904103,0.021978021978022,0,0.605394605394605,0.41958041958042,0.051948051948052,0.0799200799200799,44.7331532588711,11,317.402347852498,0.000902914129509796,0.003996003996004,0,0.481518481518482,0.995004995004995,0.683316683316683,0.013986013986014,54.8303041897487,2
"out.ml136","random","timeslice","seedmass",90,73.38489,150.811924358585,0.533445493129229,0.003996003996004,0.025974025974026,0.201798201798202,0.0599400599400599,0.295704295704296,0.835164835164835,17.2372604611637,2,152.171450374693,0.270316606588112,0.003996003996004,0.00799200799200799,0.0759240759240759,0.0799200799200799,0.11988011988012,0.701298701298701,22.4457628708128,2,152.811982752417,0.19623790028266,0,0.017982017982018,0.247752247752248,0.0699300699300699,0.301698301698302,0.967032967032967,18.2472275843585,0
"out.ml137","random","timeslice","seedmass",207,82.105493,301.858306015094,0.369512134687232,0,0,0.635364635364635,0.175824175824176,0.361638361638362,0.0759240759240759,68.3819356969274,0,301.275349703276,0.494556665789626,0,0,0.577422577422577,0.331668331668332,0.115884115884116,0.0679320679320679,71.369598457404,0,303.858375432709,0.135931199523142,0,0,0.559440559440559,0.193806193806194,0.461538461538462,0.0659340659340659,71.4425141850434,0
"out.ml138","random","timeslice","seedmass",505,89.277082,995.1828875789,1.2609323010719e-06,0,0,0.017982017982018,0,0.257742257742258,0,216.169695801421,0,968.01557265019,0.999998275234332,0,0,0.00799200799200799,0,0.21978021978022,0,185.722127949152,0,997.183050145924,4.63833366736068e-07,0,0,0.025974025974026,0,0.331668331668332,0,209.150356415874,0
"out.ml139","random","timeslice","seedmass",1310,72.048792,2203.47941812592,7.21441437691243e-24,0,0,0,0,0.021978021978022,0,564.678517081339,0,2096.90749570519,1,0,0,0,0,0.025974025974026,0,526.73173593016,0,2205.47942543425,2.65402503110349e-24,0,0,0,0,0.013986013986014,0,547.396597498076,0
"out.ml140","random","timeslice","seedmass",33,64.840476,81.0295517610902,0.123217243371099,0.243756243756244,0.863136863136863,0.351648351648352,0.161838161838162,0.507492507492508,0.985014985014985,4.07804313785056,122,77.2110976698121,0.831454061508903,0.417582417582418,0.377622377622378,0.943056943056943,0.213786213786214,0.331668331668332,0.301698301698302,5.84343815462709,209,83.0295692119487,0.045328695119998,0.215784215784216,0.881118881118881,0.301698301698302,0.173826173826174,0.461538461538462,0.861138861138861,4.06595947947911,108
"out.ml141","random","timeslice","seedmass",588,89.460939,1419.35930974655,1.53682093607265e-21,0,0,0.001998001998002,0,0.001998001998002,0.003996003996004,221.292716696012,0,1323.51016775188,1,0,0,0.001998001998002,0.031968031968032,0.30969030969031,0.011988011988012,202.497290858218,0,1421.35935931067,5.65350816413e-22,0,0,0.001998001998002,0.003996003996004,0.00799200799200799,0.001998001998002,214.700673250586,0
"out.ml142","random","timeslice","seedmass",21,65.418613,9.07040550494686,0.458074322074288,0.02997002997003,0.0779220779220779,0.545454545454545,0.121878121878122,0.03996003996004,0.711288711288711,15.5766455984495,15,11.0723669006301,0.168350943229248,0.035964035964036,0.0819180819180819,0.607392607392607,0.111888111888112,0.031968031968032,0.695304695304695,14.8875396793173,18,9.47823224248267,0.373574734696463,0.00799200799200799,0.163836163836164,0.353646353646354,0.107892107892108,0.331668331668332,0.957042957042957,9.61152212903337,4
"out.ml143","random","timeslice","seedmass",43,87.874555,96.3888656697354,0.561770508785219,0.191808191808192,0.245754245754246,0.30969030969031,0.899100899100899,0.0919080919080919,0.889110889110889,6.53420999465216,96,98.3889307047334,0.206657100757173,0.175824175824176,0.325674325674326,0.28971028971029,0.927072927072927,0.0999000999000999,0.855144855144855,6.38452233295458,88,98.1612674552032,0.231572390457608,0.197802197802198,0.351648351648352,0.311688311688312,0.923076923076923,0.15984015984016,0.955044955044955,5.23067879991937,99
"out.ml144","random","timeslice","seedmass",459,92.447878,1005.31429619425,0.00262465578943674,0,0,0.013986013986014,0.641358641358641,0.755244755244755,0.043956043956044,125.725767150265,0,993.435878482104,0.996409796948354,0,0,0.00999000999000999,0.523476523476524,0.257742257742258,0.001998001998002,155.234483524985,0,1007.31431616806,0.000965547262209312,0,0,0.011988011988012,0.659340659340659,0.757242757242757,0.00599400599400599,134.83580181606,0
"out.ml145","random","timeslice","seedmass",23,69.070207,43.3516405186556,0.0300847346936675,0.143856143856144,0.367632367632368,0.395604395604396,0.123876123876124,0.483516483516484,0.30969030969031,6.40553964484461,72,36.4282079946375,0.958849522842289,0.247752247752248,0.897102897102897,0.559440559440559,0.513486513486514,0.583416583416583,0.689310689310689,2.33072380949528,124,45.3519681558419,0.0110657424640436,0.0939060939060939,0.373626373626374,0.417582417582418,0.105894105894106,0.561438561438561,0.201798201798202,7.92568432851148,47
"out.ml146","random","timeslice","seedmass",95,91.355927,185.433339841652,0.00669146175860585,0,0,0.221778221778222,0.225774225774226,0.659340659340659,0.213786213786214,46.8308063600664,0,175.437884124617,0.990847074243436,0.00999000999000999,0,0.001998001998002,0.493506493506494,0.513486513486514,0.127872127872128,51.4923253321839,5,187.433491952184,0.00246146399795774,0,0,0.247752247752248,0.223776223776224,0.677322677322677,0.217782217782218,43.7104244487057,0
"out.ml147","random","timeslice","seedmass",278,81.066146,290.783289566207,3.49505727764809e-05,0,0.561438561438561,0.173826173826174,0.297702297702298,0.709290709290709,0.37962037962038,45.1652588952634,0,270.260233722593,0.999952221984237,0,0.383616383616384,0.0799200799200799,0.343656343656344,0.051948051948052,0.837162837162837,40.3881152504101,0,292.787985561866,1.28274429862077e-05,0,0.553446553446553,0.211788211788212,0.31968031968032,0.695304695304695,0.463536463536464,43.3340699684708,0
