"taxa","rank","trait","size","age","aic.bm","aic.ou","aic.eb","aicw.bm","aicw.ou","aicw.eb","m.sig.ml.bm","c.var.ml.bm","s.var.ml.bm","s.asr.ml.bm","s.hgt.ml.bm","d.cdf.ml.bm","mv.ml.bm","mean.diag.bm","m.sig.ml.ou","c.var.ml.ou","s.var.ml.ou","s.asr.ml.ou","s.hgt.ml.ou","d.cdf.ml.ou","mv.ml.ou","mean.diag.ou","m.sig.ml.eb","c.var.ml.eb","s.var.ml.eb","s.asr.ml.eb","s.hgt.ml.eb","d.cdf.ml.eb","mv.ml.eb","mean.diag.eb"
"random","timeslice","seed_mass",144,41.80797,192.971858562418,194.971895794635,194.420526844448,0.539805307922737,0.198579578206647,0.261615113870616,0.863136863136863,0.011988011988012,0.603396603396603,0.0679320679320679,0.317682317682318,0.617382617382617,13.6339339233113,568,0.863136863136863,0.011988011988012,0.603396603396603,0.0679320679320679,0.317682317682318,0.617382617382617,13.6327468600599,568,0.773226773226773,0.011988011988012,0.947052947052947,0.0679320679320679,0.709290709290709,0.715284715284715,12.0041116197315,613
"random","timeslice","seed_mass",26,42.070929,63.1602979489612,60.7435938446245,65.1603161895892,0.212051347928826,0.709940032161822,0.0780086199093521,0.721278721278721,0.235764235764236,0.0759240759240759,0.041958041958042,0.177822177822178,0.111888111888112,11.2649972318794,639,0.835164835164835,0.689310689310689,0.111888111888112,0.145854145854146,0.921078921078921,0.0719280719280719,8.53650502034785,582,0.721278721278721,0.235764235764236,0.0759240759240759,0.041958041958042,0.177822177822178,0.111888111888112,11.2663371962544,639
"random","timeslice","seed_mass",42,30.653324,75.325462315675,76.9827220485576,77.3254673155493,0.554162249101131,0.241973362030032,0.203864388868837,0.385614385614386,0.271728271728272,0.0559440559440559,0.955044955044955,0.287712287712288,0.909090909090909,7.89791569722117,807,0.427572427572428,0.267732267732268,0.0719280719280719,0.893106893106893,0.367632367632368,0.839160839160839,7.54985038736269,786,0.385614385614386,0.271728271728272,0.0559440559440559,0.955044955044955,0.287712287712288,0.909090909090909,7.89845391834712,807
"random","timeslice","seed_mass",52,34.954369,44.9905149219776,45.5899846160101,46.9906996086922,0.474189813277279,0.351381611269077,0.174428575453644,0.397602397602398,0.00999000999000999,0.943056943056943,0.0699300699300699,0.989010989010989,0.833166833166833,12.7420659293131,801,0.573426573426573,0.015984015984016,0.717282717282717,0.111888111888112,0.505494505494505,0.915084915084915,10.8479204286556,713,0.3996003996004,0.00999000999000999,0.943056943056943,0.0699300699300699,0.989010989010989,0.833166833166833,12.7419970554378,800
"random","timeslice","seed_mass",83,38.887363,114.137925834307,114.111980279481,116.137961911909,0.420003931442549,0.425488044133162,0.15450802442429,0.711288711288711,0.467532467532468,0.733266733266733,0.0779220779220779,0.483516483516484,0.021978021978022,10.5576463574047,644,0.845154845154845,0.647352647352647,0.545454545454545,0.121878121878122,0.599400599400599,0.037962037962038,7.78708471415614,577,0.711288711288711,0.467532467532468,0.733266733266733,0.0779220779220779,0.483516483516484,0.021978021978022,10.558169410021,644
"random","timeslice","seed_mass",22,30.857744,44.7049882479836,42.8419092917685,46.7050066887907,0.255997375105216,0.649827321938018,0.0941753029567654,0.875124875124875,0.703296703296703,0.847152847152847,0.0759240759240759,0.445554445554446,0.755244755244755,6.77796003020797,562,0.897102897102897,0.811188811188811,0.163836163836164,0.277722277722278,0.261738261738262,0.591408591408591,3.35140622456127,551,0.875124875124875,0.703296703296703,0.847152847152847,0.0759240759240759,0.445554445554446,0.755244755244755,6.77863695932776,562
"random","timeslice","seed_mass",85,28.571073,160.710374506969,160.14736743017,162.710382530796,0.371333271872989,0.492061399631871,0.136605328495141,0.015984015984016,0,0.187812187812188,0.043956043956044,0.849150849150849,0.285714285714286,89.4121105926539,992,0.121878121878122,0,0.11988011988012,0.0719280719280719,0.631368631368631,0.247752247752248,81.6597607886602,939,0.015984015984016,0,0.185814185814186,0.043956043956044,0.849150849150849,0.285714285714286,89.4196267917544,992
"random","timeslice","seed_mass",21,17.872609,29.8912167012864,31.3209120110855,31.8912307534386,0.538461352092392,0.263451178389958,0.19808746951765,0.445554445554446,0.549450549450549,0.471528471528472,0.357642357642358,0.895104895104895,0.663336663336663,3.39997607853149,777,0.611388611388611,0.537462537462537,0.383616383616384,0.325674325674326,0.821178821178821,0.753246753246753,3.82927017941604,694,0.447552447552448,0.549450549450549,0.471528471528472,0.357642357642358,0.895104895104895,0.663336663336663,3.3971056647554,776
"random","timeslice","seed_mass",30,42.806317,26.109557791089,21.9536356647889,28.1106593374522,0.106885090612965,0.853815732877077,0.0392991765099578,0.631368631368631,0.013986013986014,0.11988011988012,0.04995004995005,0.0959040959040959,0.373626373626374,16.410736042396,684,0.927072927072927,0.00799200799200799,0.759240759240759,0.143856143856144,0.907092907092907,0.40959040959041,12.2588098922093,536,0.637362637362637,0.013986013986014,0.11988011988012,0.04995004995005,0.0959040959040959,0.373626373626374,16.388257249853,681
"random","timeslice","seed_mass",33,40.078958,45.0113526879082,47.0115401933342,46.9987190088886,0.57535559205203,0.21164165076987,0.2130027571781,0.891108891108891,0.163836163836164,0.41958041958042,0.047952047952048,0.641358641358641,0.625374625374625,9.09222678635093,554,0.891108891108891,0.163836163836164,0.417582417582418,0.047952047952048,0.641358641358641,0.625374625374625,9.09496461687984,554,0.879120879120879,0.171828171828172,0.465534465534466,0.041958041958042,0.713286713286713,0.625374625374625,9.05872276094202,560
"random","timeslice","seed_mass",32,33.640182,52.9249545306412,54.9249545306412,53.0111930606124,0.429982398718662,0.158181684554178,0.411835916727161,0.879120879120879,0.01998001998002,0.333666333666334,0,0.133866133866134,0.421578421578422,49.3404278951511,560,0.879120879120879,0.01998001998002,0.333666333666334,0,0.133866133866134,0.421578421578422,49.340427895151,560,0.701298701298701,0.047952047952048,0.687312687312687,0,0.523476523476524,0.603396603396603,42.0101648913092,649
"random","timeslice","seed_mass",25,33.018108,62.7770873710005,63.7137534850312,64.7770893295686,0.501523613398003,0.313976340648899,0.184500045953097,0.937062937062937,0.013986013986014,0.891108891108891,0.0599400599400599,0.943056943056943,0.925074925074925,10.9836791508033,531,0.913086913086913,0.00799200799200799,0.255744255744256,0.185814185814186,0.211788211788212,0.959040959040959,11.532150252572,543,0.937062937062937,0.013986013986014,0.891108891108891,0.0599400599400599,0.943056943056943,0.925074925074925,10.9840078336627,531
"random","timeslice","seed_mass",52,31.011872,98.1547952831495,93.1276012652654,100.154812966201,0.0729014574170802,0.900279832287106,0.026818710295814,0.647352647352647,0.003996003996004,0.0819180819180819,0.22977022977023,0.0779220779220779,0.283716283716284,17.3805837756711,676,0.889110889110889,0.031968031968032,0.891108891108891,0.203796203796204,0.995004995004995,0.177822177822178,9.39495737512834,555,0.647352647352647,0.003996003996004,0.0819180819180819,0.22977022977023,0.0779220779220779,0.283716283716284,17.3804957661403,676
"random","timeslice","seed_mass",79,36.618746,109.795149390417,107.564221085106,111.795213677846,0.2263031422991,0.690447260170882,0.0832495975300186,0.943056943056943,0.033966033966034,0.215784215784216,0.017982017982018,0.105894105894106,0.375624375624376,15.7211158695911,472,0.803196803196803,0.033966033966034,0.603396603396603,0.0679320679320679,0.737262737262737,0.597402597402597,9.82168783360889,402,0.931068931068931,0.033966033966034,0.215784215784216,0.017982017982018,0.105894105894106,0.375624375624376,15.7195823602401,466
"random","timeslice","seed_mass",70,40.409993,84.3844972063179,75.4925632957026,86.3846648730058,0.011540660821261,0.984214123230631,0.00424521594810769,0.103896103896104,0.661338661338661,0,0.001998001998002,0,0.34965034965035,42.9839436327895,948,0.297702297702298,0.837162837162837,0,0.0739260739260739,0.013986013986014,0.551448551448551,17.2459348437725,851,0.103896103896104,0.661338661338661,0,0.001998001998002,0,0.34965034965035,42.9804578513294,948
"random","timeslice","seed_mass",21,24.31054,43.0871810171901,45.0874789769092,34.1789841756084,0.0114486656014981,0.00421110128762459,0.984340233110877,0.961038961038961,0,0.101898101898102,0.357642357642358,0.00999000999000999,0.351648351648352,52.0135263595023,519,0.959040959040959,0,0.101898101898102,0.357642357642358,0.00999000999000999,0.351648351648352,52.0417931662481,520,0.881118881118881,0.003996003996004,0.749250749250749,0.641358641358641,0.707292707292707,0.447552447552448,14.600201547993,441
"random","timeslice","seed_mass",95,40.509863,96.8228328688589,98.8235680377781,98.8071440005454,0.575201619634834,0.211527082031689,0.213271298333477,0.427572427572428,0.001998001998002,0.01998001998002,0.887112887112887,0.215784215784216,0.0879120879120879,27.6254750141655,786,0.431568431568432,0.001998001998002,0.01998001998002,0.889110889110889,0.213786213786214,0.0879120879120879,27.6232985450764,784,0.40959040959041,0.001998001998002,0.01998001998002,0.897102897102897,0.181818181818182,0.0999000999000999,27.2468976875563,795
"random","timeslice","seed_mass",45,42.80679,73.9792676830694,69.7982378100733,75.9793572868306,0.105742422466815,0.85535885702285,0.0388987205103348,0.367632367632368,0,0.103896103896104,0.011988011988012,0.143856143856144,0.307692307692308,37.9595457424538,816,0.647352647352647,0,0.307692307692308,0.0859140859140859,0.829170829170829,0.14985014985015,23.7187759601896,676,0.367632367632368,0,0.103896103896104,0.011988011988012,0.143856143856144,0.307692307692308,37.9576049017836,816
"random","timeslice","seed_mass",41,37.545985,101.103209983062,94.6150020040878,103.103209056191,0.0370279764175417,0.949350185997418,0.0136218375850404,0.555444555444555,0,0.051948051948052,0,0.0839160839160839,0.0659340659340659,81.7642599461926,722,0.865134865134865,0,0.0979020979020979,0.001998001998002,0.595404595404595,0.031968031968032,53.1886159500989,567,0.555444555444555,0,0.051948051948052,0,0.0839160839160839,0.0659340659340659,81.7638163705974,722
"random","timeslice","seed_mass",44,39.731377,16.4859973523193,18.4803968745107,18.4859786858599,0.57577355282011,0.212409217397506,0.211817229782384,0.945054945054945,0.265734265734266,0.397602397602398,0.243756243756244,0.36963036963037,0.515484515484515,3.86694636473402,527,0.951048951048951,0.263736263736264,0.367632367632368,0.243756243756244,0.353646353646354,0.505494505494505,3.97992225402115,524,0.947052947052947,0.265734265734266,0.397602397602398,0.243756243756244,0.36963036963037,0.515484515484515,3.86550983015177,526
"random","timeslice","seed_mass",35,16.66976,22.5360681362526,16.0139893335123,21.7825452433754,0.0350456845131802,0.913873248034321,0.0510810674524986,0.579420579420579,0.161838161838162,0.217782217782218,0,0.0919080919080919,0.905094905094905,27.5863164115662,710,0.919080919080919,0.883116883116883,0.697302697302697,0.00799200799200799,0.191808191808192,0.193806193806194,11.208698774,540,0.835164835164835,0.541458541458541,0.433566433566434,0,0.271728271728272,0.855144855144855,15.9507186065193,582
"random","timeslice","seed_mass",36,42.552444,42.1860306538158,26.5684284815814,44.1866901124575,0.00040591919730262,0.999444800705374,0.00014928009732348,0.235764235764236,0.165834165834166,0.00799200799200799,0.973026973026973,0,0.24975024975025,13.1867369879342,882,0.857142857142857,0.577422577422577,0.513486513486514,0.997002997002997,0.797202797202797,0.0759240759240759,3.88317744370208,571,0.235764235764236,0.165834165834166,0.00799200799200799,0.973026973026973,0,0.24975024975025,13.2043632367138,882
"random","timeslice","seed_mass",124,39.129593,245.020736320354,232.55630548183,247.020782918913,0.00195982556468502,0.997319211699893,0.000720962735421629,0.0939060939060939,0.003996003996004,0,0.863136863136863,0,0.739260739260739,34.1261446804286,953,0.28971028971029,0.021978021978022,0,0.811188811188811,0.0599400599400599,0.777222777222777,21.3589370976348,855,0.0939060939060939,0.003996003996004,0,0.863136863136863,0,0.739260739260739,34.127792076993,953
"random","timeslice","seed_mass",41,39.032311,109.85352309256,95.1806358868495,111.85352303295,0.000650783073246485,0.999109807206308,0.000239409720445276,0.603396603396603,0.355644355644356,0,0.0859140859140859,0,0.969030969030969,16.5203537704734,698,0.897102897102897,0.841158841158841,0.683316683316683,0.857142857142857,0.887112887112887,0.841158841158841,0.247041228577549,551,0.599400599400599,0.355644355644356,0,0.0859140859140859,0,0.969030969030969,16.5229357329246,700
"random","timeslice","seed_mass",320,42.10075,436.905445014874,406.075791599976,438.905445489521,0.000000202034576417865,0.999999723641074,0.0000000743243494309864,0.001998001998002,0,0,0,0,0.001998001998002,124.327432419882,999,0.041958041958042,0,0,0.719280719280719,0,0.02997002997003,70.9063238823698,979,0.001998001998002,0,0,0,0,0.001998001998002,124.328164727052,999
"random","timeslice","seed_mass",42,29.949549,86.2948557874453,87.9344985064343,88.2949195377817,0.552981715797532,0.243594163898238,0.20342412030423,0.879120879120879,0.023976023976024,0.461538461538462,0.10989010989011,0.755244755244755,0.575424575424575,9.20418220023737,560,0.909090909090909,0.023976023976024,0.213786213786214,0.131868131868132,0.403596403596404,0.741258741258741,8.95732604877639,545,0.883116883116883,0.023976023976024,0.461538461538462,0.10989010989011,0.755244755244755,0.575424575424575,9.20324569548174,558
"random","timeslice","seed_mass",145,42.396557,161.679857574061,157.296902885537,163.679868871927,0.096933972449885,0.867406213375193,0.0356598141749222,0.405594405594406,0,0.011988011988012,0.0719280719280719,0.0939060939060939,0.44955044955045,40.558673021763,797,0.611388611388611,0,0.035964035964036,0.0699300699300699,0.811188811188811,0.615384615384615,37.52436524898,694,0.405594405594406,0,0.011988011988012,0.0719280719280719,0.0939060939060939,0.44955044955045,40.5590975905046,797
"random","timeslice","seed_mass",22,39.890783,30.2891281770738,23.9090556022402,32.2891434264375,0.038975436396749,0.94668641116647,0.0143381524367812,0.321678321678322,0,0.123876123876124,0.001998001998002,0.0559440559440559,0.0819180819180819,36.3159181338288,839,0.811188811188811,0.0639360639360639,0.2997002997003,0.125874125874126,1.998001998002,0.131868131868132,NA,594,0.335664335664336,0,0.123876123876124,0.001998001998002,0.0559440559440559,0.0819180819180819,36.3458072255818,832
"random","timeslice","seed_mass",26,38.609972,59.5319162599012,59.7480449317644,61.5319133437225,0.441413439598417,0.396199394141724,0.162387166259859,0.743256743256743,0.363636363636364,0.167832167832168,0.115884115884116,0.187812187812188,0.143856143856144,7.37630953845707,628,0.825174825174825,0.403596403596404,0.46953046953047,0.301698301698302,0.47952047952048,0.601398601398601,2.61669531306952,587,0.743256743256743,0.363636363636364,0.167832167832168,0.115884115884116,0.187812187812188,0.143856143856144,7.37477746677443,628
"random","timeslice","seed_mass",48,41.384927,31.7498878681372,25.7722496438877,33.7509846463605,0.0471033969854,0.935577731739401,0.0173188712751988,0.301698301698302,0.481518481518482,0.0619380619380619,0.767232767232767,0.0599400599400599,0.681318681318681,5.16086588809341,849,0.811188811188811,0.761238761238761,0.15984015984016,0.711288711288711,0.865134865134865,0.551448551448551,2.72110521748659,594,0.277722277722278,0.485514485514486,0.0619380619380619,0.767232767232767,0.0599400599400599,0.681318681318681,5.21045535730603,861
"random","timeslice","seed_mass",558,41.735587,913.772904160888,867.665165360444,915.7730283396,0.0000000000972370406550519,0.999999999866994,0.0000000000357692872164016,0.003996003996004,0,0,0,0,0,439.761362282364,998,0.043956043956044,0,0,0,0,0,323.769648679484,978,0.003996003996004,0,0,0,0,0,439.767167591652,998
"random","timeslice","seed_mass",21,27.653279,46.1415610033002,45.7585864776531,48.1415641550742,0.387757973717674,0.469594064398548,0.142647961883778,0.841158841158841,0.661338661338661,0.569430569430569,0.0759240759240759,0.641358641358641,0.681318681318681,3.90754139529865,579,0.885114885114885,0.237762237762238,0.757242757242757,0.443556443556444,0.347652347652348,0.951048951048951,3.20717047288839,557,0.839160839160839,0.661338661338661,0.569430569430569,0.0759240759240759,0.641358641358641,0.681318681318681,3.90773297691518,580
"random","timeslice","seed_mass",62,35.34377,65.8312778475174,65.2679866967968,67.8312583323759,0.371306620646859,0.492095974393977,0.136597404959164,0.42957042957043,0.711288711288711,0.243756243756244,0.869130869130869,0.261738261738262,0.693306693306693,2.32803577717383,785,0.555444555444555,0.603396603396603,0.631368631368631,0.487512487512487,0.985014985014985,0.699300699300699,1.62698920156871,722,0.425574425574426,0.709290709290709,0.243756243756244,0.869130869130869,0.261738261738262,0.693306693306693,2.33257084252249,787
"random","timeslice","seed_mass",30,42.54845,42.6477286391125,44.6478312967222,43.3630596520896,0.483753733526977,0.177953918758109,0.338292347714914,0.885114885114885,0.967032967032967,0.821178821178821,0.4995004995005,0.203796203796204,0.613386613386613,6.61296588485062,443,0.885114885114885,0.967032967032967,0.821178821178821,0.4995004995005,0.203796203796204,0.613386613386613,6.61538675446345,443,0.913086913086913,0.711288711288711,0.875124875124875,0.471528471528472,0.659340659340659,0.771228771228771,3.06112138660762,457
"random","timeslice","seed_mass",72,42.783636,275.739300246491,226.30292056388,277.739299778468,0.0000000000184088453490987,0.999999999974819,0.00000000000677223732441748,0.587412587412587,0,0,0.047952047952048,0.001998001998002,0.045954045954046,111.781722886823,706,0.929070929070929,0,0.155844155844156,0.803196803196803,0.395604395604396,0.473526473526474,20.8803626305937,535,0.589410589410589,0,0,0.047952047952048,0.001998001998002,0.045954045954046,111.779345753631,705
"random","timeslice","seed_mass",64,36.409959,128.579606350417,122.351138226485,130.579612505574,0.0418689353902641,0.942728391458928,0.0154026731508082,0.423576423576424,0.001998001998002,0.021978021978022,0.919080919080919,0.0779220779220779,0.601398601398601,17.940027699621,788,0.715284715284715,0.041958041958042,0.231768231768232,0.871128871128871,0.973026973026973,0.867132867132867,9.17850972977592,642,0.41958041958042,0.001998001998002,0.021978021978022,0.919080919080919,0.0779220779220779,0.601398601398601,17.9406449680235,790
"random","timeslice","seed_mass",129,36.671933,203.338315889548,185.827229814264,205.338384729682,0.000157551436786501,0.999784490623643,0.0000579579395702668,0.171828171828172,0.00599400599400599,0,0.00799200799200799,0,0.703296703296703,33.8449848294843,914,0.609390609390609,0.051948051948052,0.0659340659340659,0.21978021978022,0.457542457542458,0.551448551448551,10.1311220290598,695,0.171828171828172,0.00599400599400599,0,0.00799200799200799,0,0.703296703296703,33.8444100708991,914
"random","timeslice","seed_mass",170,38.449259,389.280074686121,312.791650648653,391.280221988797,0.0000000000000000245895032607265,1,0.00000000000000000904530649477938,0,0,0,0,0,0.045954045954046,280.864322200463,1000,0.901098901098901,0,0,0.519480519480519,0.273726273726274,0.01998001998002,43.3047621557666,549,0,0,0,0,0,0.045954045954046,280.871581647033,1000
"random","timeslice","seed_mass",68,35.041548,83.0483793588864,85.0483711860458,70.7591005811359,0.00213867429935085,0.000786777521190004,0.997074548179459,0.761238761238761,0.00599400599400599,0.0579420579420579,0.025974025974026,0,0.0919080919080919,35.5612778120562,381,0.785214785214785,0.00599400599400599,0.0579420579420579,0.025974025974026,0,0.0919080919080919,35.6090278755621,393,0.891108891108891,0.273726273726274,0.291708291708292,0.003996003996004,0.351648351648352,0.183816183816184,15.3765744471786,554
"random","timeslice","seed_mass",24,28.70261,65.7745154075125,56.0614432703842,67.7747876036874,0.00769551176772053,0.989473852933909,0.00283063529837016,0.609390609390609,0.011988011988012,0.033966033966034,0.233766233766234,0.045954045954046,0.591408591408591,14.9353633191669,695,0.855144855144855,0.847152847152847,0.173826173826174,0.645354645354645,0.591408591408591,0.313686313686314,4.32512787637167,572,0.609390609390609,0.011988011988012,0.033966033966034,0.233766233766234,0.045954045954046,0.591408591408591,14.9363124444087,695
"random","timeslice","seed_mass",52,42.583811,66.9498504759967,64.4947590897593,68.9516874695977,0.209188181491521,0.713926438618725,0.0768853798897539,0.483516483516484,0.145854145854146,0.335664335664336,0.04995004995005,0.283716283716284,0.629370629370629,8.15995097530488,758,0.673326673326673,0.233766233766234,0.767232767232767,0.13986013986014,0.673326673326673,0.779220779220779,4.1527767365593,663,0.457542457542458,0.145854145854146,0.337662337662338,0.04995004995005,0.287712287712288,0.627372627372627,8.16381560167381,771
"random","timeslice","seed_mass",27,37.256421,41.034943607517,35.3821343625464,43.0349737061836,0.0547869590643255,0.925058348368576,0.0201546925670981,0.313686313686314,0.0919080919080919,0.027972027972028,0.01998001998002,0.037962037962038,0.381618381618382,17.78448626269,843,0.687312687312687,0.243756243756244,0.181818181818182,0.595404595404595,0.20979020979021,0.20979020979021,6.34009648507501,656,0.313686313686314,0.0919080919080919,0.027972027972028,0.01998001998002,0.037962037962038,0.381618381618382,17.7842363362385,843
"random","timeslice","seed_mass",108,32.572183,202.576702872595,146.232005278214,204.576854731786,0.000000000000581975061827262,0.999999999999204,0.000000000000214080404865058,0.01998001998002,0,0,0,0,0.4995004995005,102.401892056784,990,0.895104895104895,0.0759240759240759,0.023976023976024,0.451548451548452,1.998001998002,0.639360639360639,NA,552,0.01998001998002,0,0,0,0,0.4995004995005,102.399177598848,990
"random","timeslice","seed_mass",71,36.460101,162.825579317101,148.355326684102,164.825578367807,0.000720106226106959,0.999014981372109,0.000264912401784109,0.285714285714286,0.003996003996004,0,0,0,0.909090909090909,63.4798446793632,857,0.623376623376623,0.037962037962038,0,0.035964035964036,0.00799200799200799,0.975024975024975,26.1605495423605,688,0.287712287712288,0.003996003996004,0,0,0,0.909090909090909,63.4713907543371,856
"random","timeslice","seed_mass",22,31.329019,51.4094305938888,39.5128356458437,53.4094298650464,0.00260099383035646,0.996442153664144,0.000956852505499209,0.47952047952048,0,0.231768231768232,0,0.487512487512487,0.525474525474525,72.5372180050742,760,0.811188811188811,0.183816183816184,0.36963036963037,0.103896103896104,1.998001998002,0.527472527472527,NA,594,0.47952047952048,0,0.231768231768232,0,0.487512487512487,0.525474525474525,72.5319057151287,760
"random","timeslice","seed_mass",29,40.812816,21.0194760662518,17.6458473239174,23.0211884471684,0.14771466966503,0.797990646702205,0.0542946836327642,0.611388611388611,0.813186813186813,0.021978021978022,0.423576423576424,0.131868131868132,0.771228771228771,5.87603058827484,694,0.793206793206793,0.991008991008991,0.0759240759240759,0.635364635364635,0.933066933066933,0.803196803196803,3.5831706429358,603,0.617382617382617,0.813186813186813,0.021978021978022,0.421578421578422,0.131868131868132,0.771228771228771,5.85022118648482,691
"random","timeslice","seed_mass",172,40.509516,154.523604682995,145.381853162131,156.530286414422,0.0102045659565964,0.986053904872012,0.00374152917139178,0.227772227772228,0.773226773226773,0.001998001998002,0.00599400599400599,0,0.2997002997003,19.7622233616028,886,0.561438561438561,0.901098901098901,0.0659340659340659,0.177822177822178,0.335664335664336,0.161838161838162,7.61849129884542,719,0.231768231768232,0.773226773226773,0.001998001998002,0.00599400599400599,0,0.293706293706294,19.7764769461749,884
"random","timeslice","seed_mass",100,40.064318,119.535862238456,116.112798136964,121.536615947446,0.144818828723194,0.801925374963386,0.0532557963134202,0.10989010989011,0,0.015984015984016,0.00599400599400599,0.0979020979020979,0.205794205794206,37.745702034985,945,0.443556443556444,0,0.02997002997003,0.025974025974026,0.503496503496504,0.147852147852148,27.7519876513103,778,0.10989010989011,0,0.015984015984016,0.00599400599400599,0.0979020979020979,0.205794205794206,37.748433015259,945
"random","timeslice","seed_mass",1022,42.999201,1998.63015554143,1736.81433126135,2000.6301801551,0.00000000000000000000000000000000000000000000000000000000140415845738117,1,0.000000000000000000000000000000000000000000000000000000000516554671424868,0,0,0,0,0,0,912.907418350659,1000,0,0,0,0.107892107892108,0,0.001998001998002,468.005867190547,1000,0,0,0,0,0,0,912.908386865239,1000
"random","timeslice","seed_mass",53,40.03948,59.5356690206346,56.3437805885415,61.5356643502443,0.158708368389682,0.782905949396087,0.05838568221423,0.719280719280719,0.597402597402597,0.0559440559440559,0.341658341658342,0.01998001998002,0.0579420579420579,9.57836468881666,640,0.987012987012987,0.781218781218781,0.757242757242757,0.46953046953047,0.841158841158841,0.033966033966034,5.41964214696816,506,0.721278721278721,0.597402597402597,0.0559440559440559,0.341658341658342,0.01998001998002,0.0579420579420579,9.57757746281057,639
"random","timeslice","seed_mass",52,37.762171,74.2171856194636,71.196723672997,76.2172210332798,0.169616599095693,0.767986046089592,0.0623973548147147,0.953046953046953,0.811188811188811,0.327672327672328,0.653346653346653,0.353646353646354,0.657342657342657,1.200080642914,523,0.917082917082917,0.527472527472527,0.705294705294705,0.619380619380619,0.25974025974026,0.699300699300699,2.43463275971551,459,0.951048951048951,0.809190809190809,0.327672327672328,0.653346653346653,0.353646353646354,0.657342657342657,1.20023626419557,524
"random","timeslice","seed_mass",57,22.400323,99.9210861952676,95.3586689087643,101.92108522063,0.089634780189616,0.877390410895457,0.0329748089149273,0.869130869130869,0.017982017982018,0.105894105894106,0.00999000999000999,0.14985014985015,0.867132867132867,20.7800497902576,565,0.923076923076923,0.0859140859140859,0.639360639360639,0.0759240759240759,0.581418581418581,0.965034965034965,9.80157923253445,538,0.869130869130869,0.017982017982018,0.105894105894106,0.00999000999000999,0.151848151848152,0.869130869130869,20.7796622870241,565
"random","timeslice","seed_mass",108,37.60825,189.127845539853,170.570510006476,191.127845725212,0.0000933835350750583,0.999872262585411,0.0000343538795141228,0.899100899100899,0,0,0,0,0.325674325674326,46.5404298772095,550,0.825174825174825,0.0759240759240759,0.231768231768232,0.267732267732268,0.957042957042957,0.681318681318681,9.22876525922479,413,0.899100899100899,0,0,0,0,0.325674325674326,46.5408783666346,550
"random","timeslice","seed_mass",126,37.05315,317.979745273782,303.807916211134,319.979842375904,0.000835852399734041,0.998856669615295,0.000307477984971194,0.599400599400599,0,0.00599400599400599,0.271728271728272,0.045954045954046,0.187812187812188,61.5924106981229,700,0.829170829170829,0,0.0559440559440559,0.785214785214785,0.851148851148851,0.205794205794206,38.1373501282758,585,0.599400599400599,0,0.00599400599400599,0.271728271728272,0.045954045954046,0.187812187812188,61.5922727754263,700
"random","timeslice","seed_mass",90,33.185541,230.735203715731,219.766421903997,232.735440073651,0.00412762614810215,0.99435408449163,0.00151828936026799,0.623376623376623,0,0.00799200799200799,0.255744255744256,0.021978021978022,0.543456543456543,33.2940023630134,688,0.851148851148851,0,0.105894105894106,0.153846153846154,0.517482517482518,0.775224775224775,19.1365369546858,574,0.621378621378621,0,0.00799200799200799,0.255744255744256,0.021978021978022,0.543456543456543,33.2986916105677,689
"random","timeslice","seed_mass",83,40.650514,241.755443752152,196.693857504538,243.755501276833,0.000000000164059307229007,0.999999999775588,0.0000000000603523103637123,0.251748251748252,0,0,0.003996003996004,0,0.001998001998002,234.568975263134,874,0.813186813186813,0,0,0.247752247752248,0.013986013986014,0.003996003996004,133.190220921672,593,0.253746253746254,0,0,0.003996003996004,0,0.001998001998002,234.570768055856,873
"random","timeslice","seed_mass",171,41.648256,272.520332995632,251.537985188488,274.520332218652,0.0000277795087795289,0.999962000977085,0.0000102195141360083,0.153846153846154,0,0,0,0,0.00999000999000999,172.531919232835,923,0.4995004995005,0,0,0,0.021978021978022,0.013986013986014,104.82050881617,750,0.153846153846154,0,0,0,0,0.00999000999000999,172.531048217763,923
"random","timeslice","seed_mass",53,22.751002,78.5738867766374,72.847716711506,80.5739000540933,0.0529566870319127,0.927561765869617,0.0194815470984703,0.821178821178821,0.045954045954046,0.527472527472527,0.331668331668332,0.145854145854146,0.133866133866134,10.8828645282647,589,0.951048951048951,0.28971028971029,0.825174825174825,0.763236763236763,0.265734265734266,0.355644355644356,3.44588179307021,524,0.823176823176823,0.045954045954046,0.527472527472527,0.331668331668332,0.145854145854146,0.133866133866134,10.8777702157992,588
"random","timeslice","seed_mass",749,42.760955,1240.0754109076,1235.01711317417,1242.07552301265,0.0718871870517743,0.901668477061471,0.0264443358867543,0.001998001998002,0,0,0,0,0.003996003996004,187.592590222175,999,0.00999000999000999,0,0,0,0.0979020979020979,0.003996003996004,175.761515100558,995,0.001998001998002,0,0,0,0,0.003996003996004,187.590256759084,999
"Austrobaileyales","order","seed_mass",20,179.240928,30.1652921577674,31.1801088384374,32.1733044881788,0.508010698546275,0.305849810820691,0.186139490633034,0.747252747252747,0.00799200799200799,0.801198801198801,0.257742257742258,0.597402597402597,0.765234765234765,10.1261672377564,626,0.849150849150849,0.02997002997003,0.465534465534466,0.127872127872128,0.313686313686314,0.749250749250749,9.38031492248705,575,0.761238761238761,0.00799200799200799,0.809190809190809,0.25974025974026,0.607392607392607,0.753246753246753,10.1108478383449,619
